Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1274296,2014-08-02 00:00:00,2014-05-08 13:39:08,592286,118457200,592286,200,70,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/001244/SRR1274296,SRX534529,BJ_21,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041736,PRJNA236018,2,236018,SRS603246,SAMN02731856,simple,9606,Homo sapiens,BJ_21,,,,,N/A,,no,,,,,,SRA159183,,public,CE39F8DE93B7D2843AA28EE6924DE0FF,F34B0C1112688943B6ED9A572C78BB65
ERR1906216,2017-04-15 07:57:19,2017-06-21 23:38:22,14232088,1081638688,0,76,444,,https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR1906/ERR1906216,ERX1966739,6_CD14+HLA_s,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP022341,PRJEB20204,,383031,ERS1643754,SAMEA103954586,simple,9606,Homo sapiens,E-MTAB-5640:6_CD14+HLA,,,,,,,no,,,,,"Christian Beisel, Genomics Facility Basel, Switzerland",ERA871023,,public,FF8EFF44FDF9853810949A692646C8AC,F5039E0F5EB0177F04D26BBAA13D2007
SRR931819,2013-10-17 16:08:18,2013-09-25 10:18:52,67026629,2062154899,0,30,1415,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/000909/SRR931819,SRX320148,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP027015,PRJNA211752,2,211752,SRS456538,SAMN02231211,simple,9606,Homo sapiens,GSM1184596,,,,,,,no,,,,,GEO,SRA092789,,public,0CAEAFC7FF2F8CC047807CE90FBA05F3,2CA1FAD4CCC315565AE5B26F397D37F7
SRR5961972,2017-08-23 21:14:10,2017-08-23 15:09:21,49847530,4984753000,49847530,100,3082,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/005822/SRR5961972,SRX3120066,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP115956,PRJNA398031,2,398031,SRS2454925,SAMN07499630,simple,9606,Homo sapiens,GSM2740785,,,,,,,no,,,,,GEO,SRA601856,,public,FF26DCFFBABC90E8695C8D283C88E259,9E4DCCDAA5822A8602B9C7CE47C1D07F
SRR1982813,2015-10-30 16:14:23,2015-04-21 10:32:48,22486737,2248673700,0,100,1352,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/001936/SRR1982813,SRX1001717,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP057500,PRJNA281708,2,281708,SRS915464,SAMN03495464,simple,9606,Homo sapiens,GSM1662761,,,,,,,no,,,,,GEO,SRA260904,,public,EBD462168152AE9717C75B23951198D2,A95001CF7EF1D5A226E1883392D9A8A5
SRR1787544,2015-08-31 16:08:12,2015-02-04 15:27:12,12037941,589859109,0,49,387,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/001745/SRR1787544,SRX865311,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP053190,PRJNA274569,2,274569,SRS836657,SAMN03329255,simple,9606,Homo sapiens,GSM1602257,,,,,,,no,,,,,GEO,SRA236343,,public,36E6A7DB0B2445D90CE71CDB2B184EDC,0E03FE1122011CAE4068F6C5C39271C0
SRR4248097,2016-09-30 15:56:21,2016-09-15 19:12:03,2111517,152029224,2111517,72,91,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004148/SRR4248097,SRX2168143,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP090072,PRJNA343284,,343284,SRS1696042,SAMN05778419,simple,9606,Homo sapiens,GSM2312934,,,,,,,no,,,,,GEO,SRA472324,,public,F6B07D455A169395ABC886F218909410,3BFBED62B744E0EFCFD0DFD83ACDE27D
SRR5173922,2017-03-12 12:12:51,2017-01-13 12:04:23,2556241,255624100,2556241,100,112,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005052/SRR5173922,SRX2490184,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096727,PRJNA361254,2,361254,SRS1920115,SAMN06227793,simple,9606,Homo sapiens,GSM2455724,,,,,,,no,,,,,GEO,SRA527201,,public,A852F01292BB5C12A1F1C90C4B2502D7,3AC28663B5E44149916C316353C84FE9
SRR577585,2013-12-06 15:00:27,2013-12-30 16:04:33,26062675,5212535000,26062675,200,3357,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/000564/SRR577585,SRX190132,polyA-RNA-seq_STL003GA_r1a,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP000941,PRJNA34535,2,34535,SRS308397,SAMN00849927,simple,9606,Homo sapiens,STL003GA-01,,,,,,,no,,,,,UCSD,SRA009129,,public,E1BAA91EF0AA4DD16EF16336DAB13382,2ED30E657270CE3A685A2408BC59BDAC
SRR4045059,2016-12-16 15:47:18,2016-08-19 16:33:15,25197345,1259867250,0,50,792,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003950/SRR4045059,SRX2035930,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP082426,PRJNA339576,2,339576,SRS1629813,SAMN05597726,simple,9606,Homo sapiens,GSM2285761,,,,,,,no,,,,,GEO,SRA453640,,public,51F7FC00321BC34CBEBF73F3E70CF7BD,6F32B04497C89181614ACB798EB025F8
SRR4199308,2017-04-03 09:32:35,2016-09-08 19:39:30,173010365,51903109500,173010365,300,24038,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004100/SRR4199308,SRX2148088,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP083134,PRJNA340388,2,340388,SRS1679266,SAMN05751663,simple,9606,Homo sapiens,GSM2306011,,,,,,,no,,,,,GEO,SRA456575,,public,96456BC2932B641676688CC31E95622E,D8B5D722168220E6291CECDE8CC3E758
SRR1216099,2014-08-11 08:13:05,2014-04-03 16:34:28,11419445,2283889000,11419445,200,1424,,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/001187/SRR1216099,SRX510329,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP025982,PRJNA208369,2,208369,SRS588846,SAMN02716753,simple,9606,Homo sapiens,GSM1362077,,,,,,,no,,,,,GEO,SRA090948,,public,B12B99413BE69EADFAA63C1B70B71E41,B81C809D945E855B8562107E887916B2
ERR1590069,2016-10-07 07:54:35,2016-10-07 09:34:21,56298331,11372262862,56298331,202,7734,,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1590/ERR1590069,ERX1660657,unspecified,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,101,0,ILLUMINA,Illumina HiSeq 2500,ERP014531,PRJEB12995,,345574,ERS1296815,SAMEA4385366,simple,9606,Homo sapiens,UCL0731,,,,,,,no,,,,,UNIVERSITY COLLEGE LONDON,ERA690444,,public,440C182FADE2FC63A83DC898EAEC4E0C,B2E51D6DDDAF3987DA6A7110FED63790
SRR5290264,2017-05-15 17:09:41,2017-02-27 11:57:15,2587916,131983716,0,51,49,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005166/SRR5290264,SRX2592987,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP067759,PRJNA306878,2,306878,SRS2014232,SAMN06465498,simple,9606,Homo sapiens,GSM2508696,,,,,,,no,,,,,GEO,SRA322626,,public,8E1C85993E77DE28692331D1522EA578,22F70425AFCCE64EB6B86FC5B4E27738
SRR306848,2011-10-14 12:16:40,2012-08-11 16:25:04,12451849,946340524,0,76,697,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000299/SRR306848,SRX081991,GSM752700: hsa ht M 1,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP007412,PRJNA143627,2,143627,SRS214083,SAMN00632241,simple,9606,Homo sapiens,GSM752700,,,,,Male,,no,,,,,GEO,SRA039810,,public,523CD2A133CC0CF7B7729C472E16891D,DA8911078ED86851D1D027BEF2CBDEE0
SRR5139269,2017-07-03 09:36:04,2017-01-03 12:00:46,6497007,1624251750,6497007,250,592,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/005018/SRR5139269,SRX2458028,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP095944,PRJNA359786,,359786,SRS1891061,SAMN06198256,simple,9606,Homo sapiens,GSM2443400,,,,,,,no,,,,,GEO,SRA518236,,public,EC3E710AA541377D078901D74C64EA7A,E74C21991A0EBAF1CEAEA90E731D086D
SRR493938,2013-05-10 09:15:52,2012-08-12 03:54:31,38451224,5998390944,38451224,156,3585,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/000482/SRR493938,SRX145876,"GSM927308: Non-smoker female, NSCLC, RNA-seq [P1N]",RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,273,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP012656,PRJNA163279,2,163279,SRS312066,SAMN00990829,simple,9606,Homo sapiens,GSM927308,,,,,female,,no,,,,,GEO,SRA052320,,public,40C7F6948E3457FC43EB054FCF5F815D,CB31B85039AAAD7C39F5441DB7DF00B5
SRR5417785,2017-04-30 00:02:32,2017-04-05 11:10:11,651041,65755141,0,101,28,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005290/SRR5417785,SRX2709334,METRO2726_Kidney_B8,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP103040,PRJNA379992,,379992,SRS2101585,SAMN06661571,simple,9606,Homo sapiens,METRO2726_Kidney,,,,,female,,no,,,,,,SRA551653,,public,ED5390D7C8B4C9EF83D70A21B772AC3D,C99D0DF0FE11872D9CFEAE3437019434
SRR4432962,2017-01-03 09:58:31,2016-10-19 14:54:03,33474912,3414441024,33474912,102,2196,,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/004329/SRR4432962,SRX2252425,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP091775,PRJNA349169,,349169,SRS1752156,SAMN05925059,simple,9606,Homo sapiens,GSM2355698,,,,,,,no,,,,,GEO,SRA485838,,public,754C3251CC890CA5E6FC419C51E64B7B,25DC54E7F1B5A074D95EBBE3CB4622CF
SRR3939437,2017-08-10 00:00:46,2016-07-21 15:28:31,147318,22212339,147318,150,8,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003847/SRR3939437,SRX1968562,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP079213,PRJNA330840,,330840,SRS1577949,SAMN05427364,simple,9606,Homo sapiens,GSM2247619,,,,,,,no,,,,,GEO,SRA442904,,public,EB395360F1C8B74A211975EA4028BF60,88C1224ABE03548D45414D0D0BF61115
ERR1631500,2016-09-30 22:02:21,2016-10-15 08:57:16,606525,26080575,0,43,25,,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1631/ERR1631500,ERX1701833,HP1506401_L18_s,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP017126,PRJEB15401,,344141,ERS1349957,SAMEA4438508,simple,9606,Homo sapiens,SAMEA4438508,,,,,,,no,,,,,Asa Segerstolpe,ERA705448,,public,C7C39206883614ECBE1D39BF962C9B71,88FFDBF5739A425B3B0EDA5EA34BC972
SRR3126638,2016-07-08 16:13:15,2016-01-28 01:29:58,9397054,939705400,0,100,414,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003053/SRR3126638,SRX1548533,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP068957,PRJNA309972,2,309972,SRS1266002,SAMN04442819,simple,9606,Homo sapiens,GSM2047419,,,,,,,no,,,,,GEO,SRA342032,,public,357077E7C46336DE9DB60D5870417769,819FD38815B53C975293494E43A96A0A
SRR3128544,2016-07-08 16:13:15,2016-01-27 21:48:13,667955,66795500,0,100,29,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/003055/SRR3128544,SRX1549158,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP068957,PRJNA309972,2,309972,SRS1265376,SAMN04443297,simple,9606,Homo sapiens,GSM2048044,,,,,,,no,,,,,GEO,SRA342032,,public,7FC1A35B567155E5AF6043C403FA3971,F8540ABC506ACB132FB5265CFB709FD2
SRR3745168,2017-02-10 16:19:24,2016-07-06 11:21:17,29388192,5655899402,29388192,192,3512,,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/003657/SRR3745168,SRX1899092,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP077975,PRJNA327986,2,327986,SRS1541929,SAMN05362615,simple,9606,Homo sapiens,GSM2226838,,,,,,,no,,,,,GEO,SRA438128,,public,CC893414F08F067858B8449094DAEF80,33BBE4B00850D5698DF417F2A9C50B43
ERR204858,2013-02-22 20:34:47,2013-02-22 20:28:52,31852665,4777899750,31852665,150,3146,,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR204/ERR204858,ERX179601,NA19095.1.M_120209_1 extract,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,280,0,ILLUMINA,Illumina HiSeq 2000,ERP001942,PRJEB3366,,204869,ERS185037,SAMEA1573470,simple,9606,Homo sapiens,GEUV:NA19095,,,,,,,no,,,,,University of Geneva,ERA177032,,public,B48C5C6346A57B7D2FEADC45DEECC734,EB6C6A43BE734E2F2E6C389983F4D3EF
SRR4195509,2016-09-20 17:13:19,2016-09-08 17:28:09,1310039,133623978,1310039,102,83,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/004097/SRR4195509,SRX2146915,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP087576,PRJNA342185,2,342185,SRS1678160,SAMN05750653,simple,9606,Homo sapiens,GSM2305779,,,,,,,no,,,,,GEO,SRA464749,,public,FBD12D7E0BD80707B20D4B7A40FE2D25,31DFFAC823378E39F920B9D5977138C4
SRR5327413,2017-04-27 16:44:34,2017-03-08 13:57:43,922429,52929626,0,57,23,,https://sra-download.ncbi.nlm.nih.gov/traces/sra46/SRR/005202/SRR5327413,SRX2626594,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP101582,PRJNA378545,2,378545,SRS2036551,SAMN06551903,simple,9606,Homo sapiens,GSM2526756,,,,,,,no,,,,,GEO,SRA543427,,public,0A548EC500101A7D6128099C048EC81B,0EBA0CF165DBA99BA48D0E795131F5F6
SRR5174284,2017-03-12 12:12:58,2017-01-13 12:10:53,3628917,362891700,3628917,100,154,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005053/SRR5174284,SRX2490546,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096727,PRJNA361254,2,361254,SRS1920476,SAMN06228387,simple,9606,Homo sapiens,GSM2456086,,,,,,,no,,,,,GEO,SRA527201,,public,0F6C88D11205A84D048B7BA34B4074B9,4706C5B813E4BB9DCDB27E3305FDC72A
SRR3586529,2017-04-14 13:07:32,2016-05-25 14:23:26,17224139,1291810425,17224139,75,600,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/003502/SRR3586529,SRX1799683,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP075706,PRJNA322845,2,322845,SRS1466984,SAMN05176124,simple,9606,Homo sapiens,GSM2175058,,,,,,,no,,,,,GEO,SRA429264,,public,870329E4412FAC8F88C4AAD4E8454855,FDFF4CB00DD33A345925F101AC3C08F3
SRR2654007,2017-01-03 09:55:17,2015-10-14 23:11:12,32622113,1617109016,0,49,1021,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/002591/SRR2654007,SRX1337005,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP064832,PRJNA298835,2,298835,SRS1114768,SAMN04166668,simple,9606,Homo sapiens,GSM1908551,,,,,,,no,,,,,GEO,SRA304889,,public,9658CB92C7C2310E9268943D46B1E3C0,29353D3F3C03FD51C5FA8FC4CBA2119B
SRR398205,2012-02-21 09:19:37,2012-01-21 18:29:44,5571315,200567340,0,36,140,,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/000388/SRR398205,SRX115510,GSM859988: HnRNPM 293T CLIPseq 2,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP010279,PRJNA156301,2,156301,SRS285632,SAMN00771629,simple,9606,Homo sapiens,GSM859988,,,,,,,no,,,,,GEO,SRA049227,,public,B093FA6FF03D463E6D53251E9B2D8D14,8E6E87BDAFE3179E90FB46F4BB614C38
ERR237029,2016-05-01 08:14:23,2016-05-01 09:43:03,68800163,10457624776,68800163,152,7158,,https://sra-download.ncbi.nlm.nih.gov/traces/era15/ERR/ERR237/ERR237029,ERX211572,151-1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,150,0,ILLUMINA,Illumina HiSeq 2000,ERP002323,PRJEB1587,,320189,ERS221218,SAMEA2056746,simple,9606,Homo sapiens,E-SYBR-3:151-1,,,,,,,no,,,,,Centro Nacional de Análisis Genómico,ERA200247,,public,30F8004D22D8C8E5AB15E5F000F9B82A,BA7141B7600C3A7C82AA92C605A6CBC2
SRR5676950,2017-07-31 16:21:15,2017-06-13 13:38:52,1257965,161484335,1257965,128,72,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005543/SRR5676950,SRX2912450,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP109040,PRJNA390180,2,390180,SRS2278746,SAMN07223806,simple,9606,Homo sapiens,GSM2665921,,,,,,,no,,,,,GEO,SRA573672,,public,BD969626F00B4D76B57FD1CE3E9D8736,F96C0965911DB5DB4C0CC3056D290F03
SRR1265582,2015-02-23 09:00:52,2014-04-29 13:40:52,21436643,3393847854,0,158,1674,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/001235/SRR1265582,SRX528971,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041538,PRJNA245811,2,245811,SRS598668,SAMN02740735,simple,9606,Homo sapiens,GSM1376073,,,,,,,no,,,,,GEO,SRA160415,,public,D2239126E444BECFF5D29D0C420D41E5,7CACBABBEEEAAE505C6AA56F5CB1950E
ERR1466756,2016-06-22 05:29:25,2016-06-22 06:23:12,1106923,221384600,1106923,200,125,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1466/ERR1466756,ERX1537233,15238617,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2500,ERP016000,PRJEB14362,,325750,ERS1200948,SAMEA4029838,simple,9606,Homo sapiens,a7cfdc70-888a-11e5-b24b-68b59976a382,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA653334,,public,DA29634DA51B23BDD0BDB5473E728909,CEBE605A2EC2EF4CDE6F0CFC4761E2D7
SRR5191637,2017-01-24 00:00:00,2017-01-20 01:16:45,2190524,219052400,0,100,46,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005069/SRR5191637,SRX2507351,RHB762_d14.RNA-seq.single.HiSeq2000,RNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP097299,PRJNA360884,,360884,SRS1931604,SAMN06245804,simple,9606,Homo sapiens,RHB762_d14,,,,,Not applicable,,no,,,,,,SRA529117,,public,45BD3A3E271EB38EE740A9B6DC3D1D4B,F6C562198A1E3C0844B00845B1CE8D5B
SRR5676741,2017-07-31 16:21:11,2017-06-13 13:29:40,1951037,250960853,1951037,128,93,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005543/SRR5676741,SRX2912241,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP109040,PRJNA390180,2,390180,SRS2278536,SAMN07223624,simple,9606,Homo sapiens,GSM2665712,,,,,,,no,,,,,GEO,SRA573672,,public,B2BAACF6BC447FF1F96D610065E425E9,82F7C52E6061D16B16D5830CBFB096AB
SRR1537302,2014-12-29 06:58:16,2014-08-06 09:23:44,42838632,2141931600,0,50,1276,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/001501/SRR1537302,SRX670407,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045294,PRJNA257553,2,257553,SRS675020,SAMN02953227,simple,9606,Homo sapiens,GSM1466239,,,,,,,no,,,,,GEO,SRA178326,,public,B568FF7E019DE961F11E920A3E9E26E6,B24ECDE7E2496B537024E6AA1F080937
SRR5680078,2017-07-25 16:29:11,2017-06-14 00:36:27,4000000,204000000,0,51,128,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005546/SRR5680078,SRX2915448,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP109107,PRJNA390286,2,390286,SRS2281674,SAMN07228183,simple,9606,Homo sapiens,GSM2667045,,,,,,,no,,,,,GEO,SRA573870,,public,0089A44686C642FB1B4C9B4C12B8EBD5,F17A10AB6AD1FEAAA1B0ED8F5A84EF7A
ERR1562545,2016-10-02 11:30:02,2016-10-06 11:31:56,19082601,954130050,0,50,644,,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1562/ERR1562545,ERX1633301,C8_s,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,ERP016798,PRJEB15096,,345127,ERS1288098,SAMEA4376649,simple,9606,Homo sapiens,E-MTAB-4993:C8,,,,,,,no,,,,,"High Throughput Genomics Core, University of Utah",ERA688090,,public,36500E331563963E3A6AA1295669C054,54C0801357FA090DDA8684B6991DD6A1
SRR5730689,2017-06-24 00:01:39,2017-06-22 11:38:53,31525446,1355594178,0,43,1257,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/005596/SRR5730689,SRX2942785,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP109992,PRJNA387155,,387155,SRS2303075,SAMN07260141,simple,9606,Homo sapiens,#89 Sox6 3,,,,,male,,no,,,,,KAROLINSKA INSTITUTET,SRA578399,,public,A695307520B1725888FF200B92C40B7F,23B4321DB8CA60E8B88B1036CE7325FA
SRR4048115,2017-04-05 16:42:23,2016-08-23 15:47:21,3879567,197857917,0,51,122,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/003953/SRR4048115,SRX2038951,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082529,PRJNA339754,2,339754,SRS1632554,SAMN05606581,simple,9606,Homo sapiens,GSM2287763,,,,,,,no,,,,,GEO,SRA454047,,public,BED3A59538A8170E91DF5C70EACAE0CF,FAB110CB048AB7F263144F9CB2AAD9EF
SRR903081,2014-05-14 19:56:16,2013-06-17 16:02:50,8022452,802245200,8022452,100,559,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/000881/SRR903081,SRX307084,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP026126,PRJNA208732,2,208732,SRS445943,SAMN02205290,simple,9606,Homo sapiens,GSM1166096,,,,,,,no,,,,,GEO,SRA091256,,public,0A872D418818E89347732792E480CED6,3D7088827F3291A7124B7F32121626EE
SRR3106836,2016-04-10 10:28:10,2016-01-19 16:56:19,17280889,864044450,0,50,562,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/003034/SRR3106836,SRX1535234,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP068591,PRJNA309180,2,309180,SRS1252120,SAMN04422248,simple,9606,Homo sapiens,GSM2042122,,,,,,,no,,,,,GEO,SRA335943,,public,8209B959D51E0B9861AE7B173BE7B013,A5999754F41EB07C25DBBEFFD40034EA
SRR1202845,2014-03-24 17:33:09,2014-03-24 17:31:18,333499,100716698,333499,302,57,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/001174/SRR1202845,SRX499346,IL100029968,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP040472,PRJNA241248,,241248,SRS580786,SAMN02698564,simple,9606,Homo sapiens,CTPPH_12hpi-UV-Hep2-RNAdep-rep1,,,,,,,no,,,,,UMIGS,SRA148828,,public,CD4C9BFB64814177E103FE8FAC1ED992,B6EBC83C3CD593C6ABB2E9FDCF5DFB1B
SRR5041243,2017-02-13 15:45:15,2016-11-21 11:48:30,436828,12668012,0,29,5,,https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/004923/SRR5041243,SRX2364379,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP081477,PRJNA338759,2,338759,SRS1811508,SAMN06044229,simple,9606,Homo sapiens,GSM2397871,,,,,,,no,,,,,GEO,SRA451818,,public,4D926D7750E69302BC4D2A71054A9572,3F6AF6D15F63070173CBC0C48F6D0437
